Sequence,Trial,Frame,Value
231027_S103_obj_22_grasp_25,trial_0,sub3_37,0.2
231027_S103_obj_22_grasp_25,trial_0,sub3_53,0.17
231027_S103_obj_22_grasp_25,trial_0,sub3_74,0.23
231027_S103_obj_22_grasp_25,trial_0,sub3_78,0.24
231027_S103_obj_23_grasp_1,trial_0,mas_0,0.25
231027_S103_obj_23_grasp_1,trial_0,mas_1,0.28
231027_S103_obj_23_grasp_1,trial_0,mas_2,0.37
231027_S103_obj_23_grasp_1,trial_0,mas_3,0.22
231027_S103_obj_23_grasp_1,trial_0,mas_30,0.26
231027_S103_obj_23_grasp_1,trial_0,mas_75,0.31
231027_S103_obj_23_grasp_1,trial_0,mas_78,0.28
231027_S103_obj_23_grasp_1,trial_0,mas_79,0.26
231027_S103_obj_23_grasp_1,trial_0,mas_80,0.26
231027_S103_obj_23_grasp_1,trial_0,mas_81,0.31
231027_S103_obj_23_grasp_1,trial_0,mas_82,0.35
231027_S103_obj_23_grasp_1,trial_0,mas_84,0.4
231027_S103_obj_23_grasp_1,trial_0,mas_92,0.21
231027_S103_obj_23_grasp_1,trial_0,mas_93,0.25
231027_S103_obj_23_grasp_1,trial_0,sub1_0,0.29
231027_S103_obj_23_grasp_1,trial_0,sub1_1,0.32
231027_S103_obj_23_grasp_1,trial_0,sub1_2,0.29
231027_S103_obj_23_grasp_1,trial_0,sub1_3,0.25
231027_S103_obj_23_grasp_1,trial_0,sub1_30,0.27
231027_S103_obj_23_grasp_1,trial_0,sub1_75,0.28
231027_S103_obj_23_grasp_1,trial_0,sub1_82,0.3
231027_S103_obj_23_grasp_1,trial_0,sub1_84,0.3
231027_S103_obj_23_grasp_1,trial_0,sub1_86,0.23
231027_S103_obj_23_grasp_1,trial_0,sub1_88,0.22
231027_S103_obj_23_grasp_1,trial_0,sub2_0,0.23
231027_S103_obj_23_grasp_1,trial_0,sub2_1,0.34
231027_S103_obj_23_grasp_1,trial_0,sub2_2,0.43
231027_S103_obj_23_grasp_1,trial_0,sub2_75,0.38
231027_S103_obj_23_grasp_1,trial_0,sub2_82,0.37
231027_S103_obj_23_grasp_1,trial_0,sub3_0,0.26
231027_S103_obj_23_grasp_1,trial_0,sub3_1,0.3
231027_S103_obj_23_grasp_1,trial_0,sub3_2,0.3
231027_S103_obj_23_grasp_1,trial_0,sub3_3,0.3
231027_S103_obj_23_grasp_1,trial_0,sub3_7,0.28
231027_S103_obj_23_grasp_1,trial_0,sub3_30,0.22
231027_S103_obj_23_grasp_1,trial_0,sub3_33,0.29
231027_S103_obj_23_grasp_1,trial_0,sub3_51,0.25
231027_S103_obj_23_grasp_1,trial_0,sub3_68,0.26
231027_S103_obj_23_grasp_1,trial_0,sub3_75,0.33
231027_S103_obj_23_grasp_1,trial_0,sub3_78,0.34
231027_S103_obj_23_grasp_1,trial_0,sub3_79,0.33
231027_S103_obj_23_grasp_1,trial_0,sub3_82,0.32
231027_S103_obj_23_grasp_1,trial_0,sub3_84,0.27
231027_S103_obj_23_grasp_1,trial_0,sub3_93,0.49
231027_S103_obj_23_grasp_31,trial_0,mas_4,0.26
231027_S103_obj_23_grasp_31,trial_0,mas_20,0.36
231027_S103_obj_23_grasp_31,trial_0,mas_22,0.31
231027_S103_obj_23_grasp_31,trial_0,mas_24,0.31
231027_S103_obj_23_grasp_31,trial_0,mas_26,0.33
231027_S103_obj_23_grasp_31,trial_0,mas_27,0.26
231027_S103_obj_23_grasp_31,trial_0,mas_28,0.31
231027_S103_obj_23_grasp_31,trial_0,mas_34,0.25
231027_S103_obj_23_grasp_31,trial_0,mas_37,0.28
231027_S103_obj_23_grasp_31,trial_0,mas_38,0.27
231027_S103_obj_23_grasp_31,trial_0,mas_42,0.34
231027_S103_obj_23_grasp_31,trial_0,mas_53,0.23
231027_S103_obj_23_grasp_31,trial_0,mas_56,0.23
231027_S103_obj_23_grasp_31,trial_0,mas_78,0.29
231027_S103_obj_23_grasp_31,trial_0,mas_79,0.32
231027_S103_obj_23_grasp_31,trial_0,mas_82,0.34
231027_S103_obj_23_grasp_31,trial_0,mas_84,0.36
231027_S103_obj_23_grasp_31,trial_0,sub1_22,0.3
231027_S103_obj_23_grasp_31,trial_0,sub1_23,0.29
231027_S103_obj_23_grasp_31,trial_0,sub1_27,0.31
231027_S103_obj_23_grasp_31,trial_0,sub1_28,0.3
231027_S103_obj_23_grasp_31,trial_0,sub1_34,0.26
231027_S103_obj_23_grasp_31,trial_0,sub1_35,0.29
231027_S103_obj_23_grasp_31,trial_0,sub1_36,0.28
231027_S103_obj_23_grasp_31,trial_0,sub1_37,0.26
231027_S103_obj_23_grasp_31,trial_0,sub1_40,0.29
231027_S103_obj_23_grasp_31,trial_0,sub1_41,0.26
231027_S103_obj_23_grasp_31,trial_0,sub1_42,0.26
231027_S103_obj_23_grasp_31,trial_0,sub1_44,0.27
231027_S103_obj_23_grasp_31,trial_0,sub1_46,0.2
231027_S103_obj_23_grasp_31,trial_0,sub1_47,0.25
231027_S103_obj_23_grasp_31,trial_0,sub1_78,0.32
231027_S103_obj_23_grasp_31,trial_0,sub1_79,0.34
231027_S103_obj_23_grasp_31,trial_0,sub1_82,0.4
231027_S103_obj_23_grasp_31,trial_0,sub1_84,0.44
231027_S103_obj_23_grasp_31,trial_0,sub2_0,0.3
231027_S103_obj_23_grasp_31,trial_0,sub2_37,0.43
231027_S103_obj_23_grasp_31,trial_0,sub2_41,0.31
231027_S103_obj_23_grasp_31,trial_0,sub2_42,0.37
231027_S103_obj_23_grasp_31,trial_0,sub2_46,0.39
231027_S103_obj_23_grasp_31,trial_0,sub2_47,0.42
231027_S103_obj_23_grasp_31,trial_0,sub3_4,0.2
231027_S103_obj_23_grasp_31,trial_0,sub3_6,0.21
231027_S103_obj_23_grasp_31,trial_0,sub3_9,0.21
231027_S103_obj_23_grasp_31,trial_0,sub3_34,0.27
231027_S103_obj_23_grasp_31,trial_0,sub3_35,0.27
231027_S103_obj_23_grasp_31,trial_0,sub3_36,0.24
231027_S103_obj_23_grasp_31,trial_0,sub3_37,0.22
231027_S103_obj_23_grasp_31,trial_0,sub3_38,0.22
231027_S103_obj_23_grasp_31,trial_0,sub3_40,0.26
231027_S103_obj_23_grasp_31,trial_0,sub3_41,0.27
231027_S103_obj_23_grasp_31,trial_0,sub3_42,0.27
231027_S103_obj_23_grasp_31,trial_0,sub3_44,0.35
231027_S103_obj_23_grasp_31,trial_0,sub3_46,0.33
231027_S103_obj_23_grasp_31,trial_0,sub3_47,0.41
231027_S103_obj_23_grasp_31,trial_0,sub3_53,0.33
231027_S103_obj_23_grasp_31,trial_0,sub3_56,0.33
231027_S103_obj_23_grasp_31,trial_0,sub3_78,0.38
231027_S103_obj_24_grasp_31,trial_0,mas_8,0.22
231027_S103_obj_24_grasp_31,trial_0,mas_83,0.27
231027_S103_obj_24_grasp_31,trial_0,sub1_7,0.32
231027_S103_obj_24_grasp_31,trial_0,sub1_83,0.48
231027_S103_obj_24_grasp_31,trial_0,sub2_83,0.39
231027_S103_obj_24_grasp_31,trial_0,sub3_0,0.25
231027_S103_obj_24_grasp_31,trial_0,sub3_6,0.26
231027_S103_obj_24_grasp_31,trial_0,sub3_7,0.27
231027_S103_obj_24_grasp_31,trial_0,sub3_8,0.24
231027_S103_obj_26_grasp_33,trial_0,mas_0,0.32
231027_S103_obj_26_grasp_33,trial_0,mas_25,0.29
231027_S103_obj_26_grasp_33,trial_0,mas_46,0.47
231027_S103_obj_26_grasp_33,trial_0,mas_48,0.49
231027_S103_obj_26_grasp_33,trial_0,mas_57,0.37
231027_S103_obj_26_grasp_33,trial_0,mas_99,0.25
231027_S103_obj_26_grasp_33,trial_0,sub1_0,0.34
231027_S103_obj_26_grasp_33,trial_0,sub1_24,0.48
231027_S103_obj_26_grasp_33,trial_0,sub1_25,0.45
231027_S103_obj_26_grasp_33,trial_0,sub1_46,0.36
231027_S103_obj_26_grasp_33,trial_0,sub1_48,0.44
231027_S103_obj_26_grasp_33,trial_0,sub1_50,0.47
231027_S103_obj_26_grasp_33,trial_0,sub1_57,0.38
231027_S103_obj_26_grasp_33,trial_0,sub1_99,0.39
231027_S103_obj_26_grasp_33,trial_0,sub2_0,0.43
231027_S103_obj_26_grasp_33,trial_0,sub2_25,0.46
231027_S103_obj_26_grasp_33,trial_0,sub2_46,0.41
231027_S103_obj_26_grasp_33,trial_0,sub2_48,0.36
231027_S103_obj_26_grasp_33,trial_0,sub2_57,0.34
231027_S103_obj_26_grasp_33,trial_0,sub2_99,0.32
231027_S103_obj_26_grasp_33,trial_0,sub3_0,0.3
231027_S103_obj_26_grasp_33,trial_0,sub3_22,0.28
231027_S103_obj_26_grasp_33,trial_0,sub3_24,0.31
231027_S103_obj_26_grasp_33,trial_0,sub3_25,0.34
231027_S103_obj_26_grasp_4,trial_0,mas_0,0.14
231027_S103_obj_26_grasp_4,trial_0,mas_1,0.16
231027_S103_obj_26_grasp_4,trial_0,mas_2,0.14
231027_S103_obj_26_grasp_4,trial_0,mas_3,0.14
231027_S103_obj_26_grasp_4,trial_0,mas_4,0.15
231027_S103_obj_26_grasp_4,trial_0,mas_5,0.2
231027_S103_obj_26_grasp_4,trial_0,mas_6,0.19
231027_S103_obj_26_grasp_4,trial_0,mas_7,0.21
231027_S103_obj_26_grasp_4,trial_0,mas_8,0.2
231027_S103_obj_26_grasp_4,trial_0,mas_9,0.21
231027_S103_obj_26_grasp_4,trial_0,mas_11,0.24
231027_S103_obj_26_grasp_4,trial_0,mas_12,0.24
231027_S103_obj_26_grasp_4,trial_0,mas_13,0.23
231027_S103_obj_26_grasp_4,trial_0,mas_14,0.23
231027_S103_obj_26_grasp_4,trial_0,mas_15,0.24
231027_S103_obj_26_grasp_4,trial_0,mas_46,0.21
231027_S103_obj_26_grasp_4,trial_0,sub1_1,0.17
231027_S103_obj_26_grasp_4,trial_0,sub1_4,0.18
231027_S103_obj_26_grasp_4,trial_0,sub1_6,0.17
231027_S103_obj_26_grasp_4,trial_0,sub1_8,0.2
231027_S103_obj_26_grasp_4,trial_0,sub1_11,0.21
231027_S103_obj_26_grasp_4,trial_0,sub1_13,0.22
231027_S103_obj_26_grasp_4,trial_0,sub1_15,0.27
231027_S103_obj_26_grasp_4,trial_0,sub1_18,0.28
231027_S103_obj_26_grasp_4,trial_0,sub1_19,0.32
231027_S103_obj_26_grasp_4,trial_0,sub1_22,0.3
231027_S103_obj_26_grasp_4,trial_0,sub1_45,0.28
231027_S103_obj_26_grasp_4,trial_0,sub1_79,0.4
231027_S103_obj_26_grasp_4,trial_0,sub1_80,0.43
231027_S103_obj_26_grasp_4,trial_0,sub1_82,0.43
231027_S103_obj_26_grasp_4,trial_0,sub1_87,0.47
231027_S103_obj_26_grasp_4,trial_0,sub1_89,0.35
231027_S103_obj_26_grasp_4,trial_0,sub1_104,0.29
231027_S103_obj_26_grasp_4,trial_0,sub1_121,0.37
231027_S103_obj_26_grasp_4,trial_0,sub1_129,0.44
231027_S103_obj_26_grasp_4,trial_0,sub2_1,0.17
231027_S103_obj_26_grasp_4,trial_0,sub2_3,0.2
231027_S103_obj_26_grasp_4,trial_0,sub2_4,0.2
231027_S103_obj_26_grasp_4,trial_0,sub2_5,0.2
231027_S103_obj_26_grasp_4,trial_0,sub2_6,0.2
231027_S103_obj_26_grasp_4,trial_0,sub2_7,0.21
231027_S103_obj_26_grasp_4,trial_0,sub2_8,0.22
231027_S103_obj_26_grasp_4,trial_0,sub2_11,0.24
231027_S103_obj_26_grasp_4,trial_0,sub2_12,0.24
231027_S103_obj_26_grasp_4,trial_0,sub2_15,0.34
231027_S103_obj_26_grasp_4,trial_0,sub2_18,0.39
231027_S103_obj_26_grasp_4,trial_0,sub2_19,0.41
231027_S103_obj_26_grasp_4,trial_0,sub2_22,0.47
231027_S103_obj_26_grasp_4,trial_0,sub2_46,0.4
231027_S103_obj_26_grasp_4,trial_0,sub3_3,0.21
231027_S103_obj_26_grasp_4,trial_0,sub3_4,0.21
231027_S103_obj_26_grasp_4,trial_0,sub3_5,0.26
231027_S103_obj_26_grasp_4,trial_0,sub3_11,0.25
231027_S103_obj_26_grasp_4,trial_0,sub3_18,0.21
231027_S103_obj_26_grasp_4,trial_0,sub3_19,0.22
231027_S103_obj_26_grasp_4,trial_0,sub3_22,0.22
231027_S103_obj_26_grasp_4,trial_0,sub3_43,0.25
231027_S103_obj_26_grasp_4,trial_0,sub3_46,0.25
231027_S103_obj_26_grasp_4,trial_0,sub3_79,0.3
231027_S103_obj_26_grasp_4,trial_0,sub3_80,0.31
231027_S103_obj_26_grasp_4,trial_0,sub3_82,0.3
231027_S103_obj_26_grasp_4,trial_0,sub3_88,0.21
231027_S103_obj_26_grasp_4,trial_0,sub3_89,0.21
231027_S103_obj_26_grasp_4,trial_0,sub3_104,0.24
231027_S103_obj_26_grasp_4,trial_0,sub3_129,0.19
231027_S103_obj_27_grasp_22,trial_0,mas_0,0.25
231027_S103_obj_27_grasp_22,trial_0,mas_1,0.24
231027_S103_obj_27_grasp_22,trial_0,mas_2,0.27
231027_S103_obj_27_grasp_22,trial_0,mas_3,0.26
231027_S103_obj_27_grasp_22,trial_0,mas_4,0.26
231027_S103_obj_27_grasp_22,trial_0,mas_6,0.32
231027_S103_obj_27_grasp_22,trial_0,mas_8,0.34
231027_S103_obj_27_grasp_22,trial_0,mas_9,0.34
231027_S103_obj_27_grasp_22,trial_0,mas_11,0.2
231027_S103_obj_27_grasp_22,trial_0,mas_17,0.2
231027_S103_obj_27_grasp_22,trial_0,mas_48,0.22
231027_S103_obj_27_grasp_22,trial_0,mas_54,0.25
231027_S103_obj_27_grasp_22,trial_0,mas_58,0.23
231027_S103_obj_27_grasp_22,trial_0,mas_59,0.22
231027_S103_obj_27_grasp_22,trial_0,mas_60,0.24
231027_S103_obj_27_grasp_22,trial_0,mas_61,0.23
231027_S103_obj_27_grasp_22,trial_0,mas_62,0.23
231027_S103_obj_27_grasp_22,trial_0,mas_68,0.22
231027_S103_obj_27_grasp_22,trial_0,mas_70,0.24
231027_S103_obj_27_grasp_22,trial_0,mas_71,0.24
231027_S103_obj_27_grasp_22,trial_0,mas_72,0.21
231027_S103_obj_27_grasp_22,trial_0,mas_73,0.25
231027_S103_obj_27_grasp_22,trial_0,mas_74,0.21
231027_S103_obj_27_grasp_22,trial_0,mas_75,0.18
231027_S103_obj_27_grasp_22,trial_0,mas_77,0.19
231027_S103_obj_27_grasp_22,trial_0,mas_78,0.21
231027_S103_obj_27_grasp_22,trial_0,mas_79,0.22
231027_S103_obj_27_grasp_22,trial_0,mas_80,0.21
231027_S103_obj_27_grasp_22,trial_0,sub1_2,0.27
231027_S103_obj_27_grasp_22,trial_0,sub1_11,0.48
231027_S103_obj_27_grasp_22,trial_0,sub1_17,0.29
231027_S103_obj_27_grasp_22,trial_0,sub1_35,0.27
231027_S103_obj_27_grasp_22,trial_0,sub1_39,0.27
231027_S103_obj_27_grasp_22,trial_0,sub1_58,0.36
231027_S103_obj_27_grasp_22,trial_0,sub1_59,0.37
231027_S103_obj_27_grasp_22,trial_0,sub1_60,0.39
231027_S103_obj_27_grasp_22,trial_0,sub1_62,0.41
231027_S103_obj_27_grasp_22,trial_0,sub1_70,0.41
231027_S103_obj_27_grasp_22,trial_0,sub1_71,0.4
231027_S103_obj_27_grasp_22,trial_0,sub1_72,0.39
231027_S103_obj_27_grasp_22,trial_0,sub1_73,0.37
231027_S103_obj_27_grasp_22,trial_0,sub1_74,0.33
231027_S103_obj_27_grasp_22,trial_0,sub1_75,0.3
231027_S103_obj_27_grasp_22,trial_0,sub1_77,0.3
231027_S103_obj_27_grasp_22,trial_0,sub1_78,0.35
231027_S103_obj_27_grasp_22,trial_0,sub1_79,0.35
231027_S103_obj_27_grasp_22,trial_0,sub1_80,0.32
231027_S103_obj_27_grasp_22,trial_0,sub1_83,0.29
231027_S103_obj_27_grasp_22,trial_0,sub2_0,0.26
231027_S103_obj_27_grasp_22,trial_0,sub2_1,0.25
231027_S103_obj_27_grasp_22,trial_0,sub2_2,0.27
231027_S103_obj_27_grasp_22,trial_0,sub2_3,0.27
231027_S103_obj_27_grasp_22,trial_0,sub2_4,0.28
231027_S103_obj_27_grasp_22,trial_0,sub2_6,0.23
231027_S103_obj_27_grasp_22,trial_0,sub2_7,0.21
231027_S103_obj_27_grasp_22,trial_0,sub2_8,0.23
231027_S103_obj_27_grasp_22,trial_0,sub2_9,0.24
231027_S103_obj_27_grasp_22,trial_0,sub2_10,0.31
231027_S103_obj_27_grasp_22,trial_0,sub2_11,0.25
231027_S103_obj_27_grasp_22,trial_0,sub2_17,0.25
231027_S103_obj_27_grasp_22,trial_0,sub2_40,0.31
231027_S103_obj_27_grasp_22,trial_0,sub2_48,0.39
231027_S103_obj_27_grasp_22,trial_0,sub2_58,0.36
231027_S103_obj_27_grasp_22,trial_0,sub2_59,0.38
231027_S103_obj_27_grasp_22,trial_0,sub2_60,0.38
231027_S103_obj_27_grasp_22,trial_0,sub2_61,0.35
231027_S103_obj_27_grasp_22,trial_0,sub2_62,0.38
231027_S103_obj_27_grasp_22,trial_0,sub2_72,0.47
231027_S103_obj_27_grasp_22,trial_0,sub2_74,0.38
231027_S103_obj_27_grasp_22,trial_0,sub2_78,0.46
231027_S103_obj_27_grasp_22,trial_0,sub2_79,0.48
231027_S103_obj_27_grasp_22,trial_0,sub2_80,0.47
231027_S103_obj_27_grasp_22,trial_0,sub3_0,0.32
231027_S103_obj_27_grasp_22,trial_0,sub3_1,0.35
231027_S103_obj_27_grasp_22,trial_0,sub3_2,0.4
231027_S103_obj_27_grasp_22,trial_0,sub3_3,0.42
231027_S103_obj_27_grasp_22,trial_0,sub3_4,0.41
231027_S103_obj_27_grasp_22,trial_0,sub3_6,0.41
231027_S103_obj_27_grasp_22,trial_0,sub3_7,0.4
231027_S103_obj_27_grasp_22,trial_0,sub3_8,0.39
231027_S103_obj_27_grasp_22,trial_0,sub3_9,0.41
231027_S103_obj_27_grasp_22,trial_0,sub3_11,0.46
231027_S103_obj_27_grasp_22,trial_0,sub3_17,0.29
231027_S103_obj_27_grasp_22,trial_0,sub3_48,0.24
231027_S103_obj_27_grasp_22,trial_0,sub3_58,0.24
231027_S103_obj_27_grasp_22,trial_0,sub3_59,0.28
231027_S103_obj_27_grasp_22,trial_0,sub3_60,0.28
231027_S103_obj_27_grasp_22,trial_0,sub3_61,0.27
231027_S103_obj_27_grasp_22,trial_0,sub3_62,0.26
231027_S103_obj_27_grasp_22,trial_0,sub3_74,0.29
231027_S103_obj_27_grasp_22,trial_0,sub3_77,0.26
231027_S103_obj_27_grasp_22,trial_0,sub3_78,0.28
231027_S103_obj_27_grasp_22,trial_0,sub3_79,0.28
231027_S103_obj_27_grasp_22,trial_0,sub3_80,0.28
231027_S103_obj_27_grasp_22,trial_0,sub3_83,0.26
231027_S103_obj_28_grasp_12,trial_0,mas_1,0.29
231027_S103_obj_28_grasp_12,trial_0,mas_7,0.33
231027_S103_obj_28_grasp_12,trial_0,mas_8,0.35
231027_S103_obj_28_grasp_12,trial_0,mas_9,0.34
231027_S103_obj_28_grasp_12,trial_0,mas_10,0.35
231027_S103_obj_28_grasp_12,trial_0,mas_11,0.38
231027_S103_obj_28_grasp_12,trial_0,mas_12,0.41
231027_S103_obj_28_grasp_12,trial_0,mas_17,0.29
231027_S103_obj_28_grasp_12,trial_0,mas_18,0.24
231027_S103_obj_28_grasp_12,trial_0,mas_21,0.24
231027_S103_obj_28_grasp_12,trial_0,mas_22,0.3
231027_S103_obj_28_grasp_12,trial_0,mas_36,0.31
231027_S103_obj_28_grasp_12,trial_0,mas_41,0.33
231027_S103_obj_28_grasp_12,trial_0,mas_43,0.28
231027_S103_obj_28_grasp_12,trial_0,mas_44,0.27
231027_S103_obj_28_grasp_12,trial_0,mas_45,0.28
231027_S103_obj_28_grasp_12,trial_0,mas_48,0.3
231027_S103_obj_28_grasp_12,trial_0,mas_50,0.27
231027_S103_obj_28_grasp_12,trial_0,mas_51,0.25
231027_S103_obj_28_grasp_12,trial_0,mas_52,0.48
231027_S103_obj_28_grasp_12,trial_0,mas_60,0.37
231027_S103_obj_28_grasp_12,trial_0,mas_78,0.38
231027_S103_obj_28_grasp_12,trial_0,sub1_8,0.38
231027_S103_obj_28_grasp_12,trial_0,sub1_11,0.42
231027_S103_obj_28_grasp_12,trial_0,sub1_14,0.41
231027_S103_obj_28_grasp_12,trial_0,sub1_17,0.25
231027_S103_obj_28_grasp_12,trial_0,sub1_22,0.33
231027_S103_obj_28_grasp_12,trial_0,sub1_26,0.25
231027_S103_obj_28_grasp_12,trial_0,sub1_27,0.25
231027_S103_obj_28_grasp_12,trial_0,sub1_41,0.3
231027_S103_obj_28_grasp_12,trial_0,sub1_43,0.25
231027_S103_obj_28_grasp_12,trial_0,sub1_44,0.23
231027_S103_obj_28_grasp_12,trial_0,sub1_45,0.21
231027_S103_obj_28_grasp_12,trial_0,sub1_47,0.25
231027_S103_obj_28_grasp_12,trial_0,sub1_48,0.26
231027_S103_obj_28_grasp_12,trial_0,sub1_51,0.28
231027_S103_obj_28_grasp_12,trial_0,sub1_78,0.21
231027_S103_obj_28_grasp_12,trial_0,sub2_8,0.27
231027_S103_obj_28_grasp_12,trial_0,sub2_9,0.25
231027_S103_obj_28_grasp_12,trial_0,sub2_10,0.23
231027_S103_obj_28_grasp_12,trial_0,sub2_11,0.26
231027_S103_obj_28_grasp_12,trial_0,sub2_14,0.26
231027_S103_obj_28_grasp_12,trial_0,sub2_15,0.26
231027_S103_obj_28_grasp_12,trial_0,sub2_22,0.45
231027_S103_obj_28_grasp_12,trial_0,sub2_43,0.42
231027_S103_obj_28_grasp_12,trial_0,sub2_44,0.41
231027_S103_obj_28_grasp_12,trial_0,sub2_45,0.36
231027_S103_obj_28_grasp_12,trial_0,sub2_48,0.38
231027_S103_obj_28_grasp_12,trial_0,sub2_60,0.32
231027_S103_obj_28_grasp_12,trial_0,sub2_78,0.29
231027_S103_obj_28_grasp_12,trial_0,sub3_7,0.29
231027_S103_obj_28_grasp_12,trial_0,sub3_8,0.3
231027_S103_obj_28_grasp_12,trial_0,sub3_9,0.3
231027_S103_obj_28_grasp_12,trial_0,sub3_10,0.34
231027_S103_obj_28_grasp_12,trial_0,sub3_11,0.36
